"ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","weekly","weekly_lower","weekly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2020-03-15,7973.55035235767,-18.1877587330633,-18.1877587330633,-18.1877587330633,-18.1877587330633,-18.1877587330633,-18.1877587330633,0,0,0,4848.49668346965,10745.8835447687,7973.55035235767,7973.55035235767,7955.36259362461
2020-03-16,7963.07881881452,-172.070185697011,-172.070185697011,-172.070185697011,-172.070185697011,-172.070185697011,-172.070185697011,0,0,0,5104.69160686307,10790.6095541848,7963.07881881452,7963.07881881452,7791.00863311751
2020-03-17,7952.60728527136,-139.628534339322,-139.628534339322,-139.628534339322,-139.628534339322,-139.628534339322,-139.628534339322,0,0,0,4967.81083253055,10646.8073937268,7952.60728527136,7952.60728527136,7812.97875093204
2020-03-18,7942.13575247403,54.7593350701582,54.7593350701582,54.7593350701582,54.7593350701582,54.7593350701582,54.7593350701582,0,0,0,5216.75426488268,11041.199081901,7942.13575247403,7942.13575247403,7996.89508754418
2020-03-19,7931.66421967669,93.1047034024453,93.1047034024453,93.1047034024453,93.1047034024453,93.1047034024453,93.1047034024453,0,0,0,5197.50055171795,11012.312835765,7931.66421967669,7931.66421967669,8024.76892307913
2020-03-20,7921.19268687935,36.9731940370203,36.9731940370203,36.9731940370203,36.9731940370203,36.9731940370203,36.9731940370203,0,0,0,5059.01513430942,10770.6003589064,7921.19268687935,7921.19268687935,7958.16588091637
2020-03-21,7910.72115408201,145.049246259915,145.049246259915,145.049246259915,145.049246259915,145.049246259915,145.049246259915,0,0,0,5176.69153111574,11072.8318552337,7910.72115408201,7910.72115408201,8055.77040034193
2020-03-22,7900.24962128467,-18.1877587332047,-18.1877587332047,-18.1877587332047,-18.1877587332047,-18.1877587332047,-18.1877587332047,0,0,0,4886.63032963091,10869.9085446602,7900.24962128467,7900.24962128467,7882.06186255147
2020-03-23,7889.77808848734,-172.070185696971,-172.070185696971,-172.070185696971,-172.070185696971,-172.070185696971,-172.070185696971,0,0,0,4789.80665259112,10585.147658855,7889.77808848734,7889.77808848734,7717.70790279036
2020-03-24,7879.30655569,-139.62853433894,-139.62853433894,-139.62853433894,-139.62853433894,-139.62853433894,-139.62853433894,0,0,0,4699.59752618043,10495.0747374584,7879.30655569,7879.30655569,7739.67802135106
2020-03-25,7868.83502289266,54.7593350699104,54.7593350699104,54.7593350699104,54.7593350699104,54.7593350699104,54.7593350699104,0,0,0,4828.34842136799,10937.3117899648,7868.83502289266,7868.83502289266,7923.59435796257
2020-03-26,7858.36349009532,93.1047034026139,93.1047034026139,93.1047034026139,93.1047034026139,93.1047034026139,93.1047034026139,0,0,0,4785.02842445241,10893.5232335539,7858.36349009532,7858.36349009532,7951.46819349794
2020-03-27,7847.89195729798,36.9731940370298,36.9731940370298,36.9731940370298,36.9731940370298,36.9731940370298,36.9731940370298,0,0,0,5120.36063396257,10809.2477638735,7847.89195729798,7847.89195729798,7884.86515133501
2020-03-28,7837.42042450065,145.049246259925,145.049246259925,145.049246259925,145.049246259925,145.049246259925,145.049246259925,0,0,0,5335.65483063899,10975.4979194781,7837.42042450065,7837.42042450065,7982.46967076057
2020-03-29,7826.94889170331,-18.1877587333462,-18.1877587333462,-18.1877587333462,-18.1877587333462,-18.1877587333462,-18.1877587333462,0,0,0,5061.72223220481,10711.690045793,7826.94889170331,7826.94889170331,7808.76113296996
2020-03-30,7816.47735890597,-172.070185697233,-172.070185697233,-172.070185697233,-172.070185697233,-172.070185697233,-172.070185697233,0,0,0,4674.40008350244,10601.5535149485,7816.47735890597,7816.47735890597,7644.40717320874
2020-03-31,7806.00582610863,-139.628534339732,-139.628534339732,-139.628534339732,-139.628534339732,-139.628534339732,-139.628534339732,0,0,0,4932.26529834094,10710.8511385267,7806.00582610863,7806.00582610863,7666.3772917689
2020-04-01,7795.53429331129,54.759335069954,54.759335069954,54.759335069954,54.759335069954,54.759335069954,54.759335069954,0,0,0,4976.51858579538,10843.3076298079,7795.53429331129,7795.53429331129,7850.29362838125
2020-04-02,7809.00579918378,93.1047034024488,93.1047034024488,93.1047034024488,93.1047034024488,93.1047034024488,93.1047034024488,0,0,0,4948.17745354856,10772.6717423316,7809.00579918378,7809.00579918378,7902.11050258623
2020-04-03,7822.47730505627,36.973194037139,36.973194037139,36.973194037139,36.973194037139,36.973194037139,36.973194037139,0,0,0,4789.67799941726,10764.8159039001,7822.47730505627,7822.47730505627,7859.4504990934
2020-04-04,7835.94881092875,145.049246259894,145.049246259894,145.049246259894,145.049246259894,145.049246259894,145.049246259894,0,0,0,5009.41654502213,10793.8189533456,7835.94881092875,7835.94881092875,7980.99805718865
2020-04-05,7849.42031680124,-18.1877587326892,-18.1877587326892,-18.1877587326892,-18.1877587326892,-18.1877587326892,-18.1877587326892,0,0,0,5122.11651148226,10725.7746320328,7849.42031680124,7849.42031680124,7831.23255806855
2020-04-06,7862.89182267372,-172.070185697193,-172.070185697193,-172.070185697193,-172.070185697193,-172.070185697193,-172.070185697193,0,0,0,4625.76917200865,10701.9538574366,7862.89182267372,7862.89182267372,7690.82163697653
2020-04-07,7876.36332854621,-139.628534339545,-139.628534339545,-139.628534339545,-139.628534339545,-139.628534339545,-139.628534339545,0,0,0,4939.10818842787,10681.5438191264,7876.36332854621,7876.36332854621,7736.73479420666
2020-04-08,7889.8348344187,54.7593350699977,54.7593350699977,54.7593350699977,54.7593350699977,54.7593350699977,54.7593350699977,0,0,0,5234.73763130036,11072.8387460268,7889.8348344187,7889.8348344187,7944.59416948869
2020-04-09,7903.30634029118,93.1047034024506,93.1047034024506,93.1047034024506,93.1047034024506,93.1047034024506,93.1047034024506,0,0,0,5055.22630600888,10924.9239529572,7903.30634029118,7903.30634029118,7996.41104369363
2020-04-10,7916.77784616367,36.9731940370489,36.9731940370489,36.9731940370489,36.9731940370489,36.9731940370489,36.9731940370489,0,0,0,5028.61357514225,10865.5723276748,7916.77784616367,7916.77784616367,7953.75104020072
2020-04-11,7930.24935203615,145.049246259891,145.049246259891,145.049246259891,145.049246259891,145.049246259891,145.049246259891,0,0,0,5349.41885396174,10971.652367485,7930.24935203615,7930.24935203615,8075.29859829605
2020-04-12,7943.72085790864,-18.187758732754,-18.187758732754,-18.187758732754,-18.187758732754,-18.187758732754,-18.187758732754,0,0,0,5010.46716460207,10750.9143645631,7943.72085790864,7943.72085790864,7925.53309917589
2020-04-13,7957.19236378113,-172.070185697152,-172.070185697152,-172.070185697152,-172.070185697152,-172.070185697152,-172.070185697152,0,0,0,4990.21470266796,10773.2348125803,7957.19236378113,7957.19236378113,7785.12217808397
2020-04-14,7970.66386965361,-139.628534339358,-139.628534339358,-139.628534339358,-139.628534339358,-139.628534339358,-139.628534339358,0,0,0,4905.54677294906,10776.0109447918,7970.66386965361,7970.66386965361,7831.03533531425
2020-04-15,7984.1353755261,54.7593350700414,54.7593350700414,54.7593350700414,54.7593350700414,54.7593350700414,54.7593350700414,0,0,0,5039.37196487466,11092.7432989748,7984.1353755261,7984.1353755261,8038.89471059614
2020-04-16,7997.60688139858,93.1047034026518,93.1047034026518,93.1047034026518,93.1047034026518,93.1047034026518,93.1047034026518,0,0,0,5169.93185523996,11017.4264503945,7997.60688139858,7997.60688139858,8090.71158480124
2020-04-17,8017.91311936523,36.9731940371581,36.9731940371581,36.9731940371581,36.9731940371581,36.9731940371581,36.9731940371581,0,0,0,5120.98366652229,10699.3744156066,8017.91311936523,8017.91311936523,8054.88631340239
2020-04-18,8038.21935733187,145.049246259915,145.049246259915,145.049246259915,145.049246259915,145.049246259915,145.049246259915,0,0,0,5326.20399896625,10922.5587185833,8038.21935733187,8038.21935733187,8183.26860359179
2020-04-19,8058.52559529852,-18.1877587329721,-18.1877587329721,-18.1877587329721,-18.1877587329721,-18.1877587329721,-18.1877587329721,0,0,0,5107.98084025722,10913.1573571729,8058.52559529852,8058.52559529852,8040.33783656555
2020-04-20,8078.83183326516,-172.070185697263,-172.070185697263,-172.070185697263,-172.070185697263,-172.070185697263,-172.070185697263,0,0,0,5089.50895608445,10613.7856116369,8078.83183326516,8078.83183326516,7906.7616475679
2020-04-21,8099.13807123181,-139.628534339955,-139.628534339955,-139.628534339955,-139.628534339955,-139.628534339955,-139.628534339955,0,0,0,5093.87567690061,10798.0351655268,8099.13807123181,8099.13807123181,7959.50953689185
2020-04-22,8119.44430919845,54.759335070286,54.759335070286,54.759335070286,54.759335070286,54.759335070286,54.759335070286,0,0,0,5229.62237115717,11097.9193962618,8119.44430919845,8119.44430919845,8174.20364426874
2020-04-23,8139.7505471651,93.1047034026536,93.1047034026536,93.1047034026536,93.1047034026536,93.1047034026536,93.1047034026536,0,0,0,5257.69763853901,10975.1840152333,8139.7505471651,8139.7505471651,8232.85525056775
2020-04-24,8160.05678513174,36.9731940372673,36.9731940372673,36.9731940372673,36.9731940372673,36.9731940372673,36.9731940372673,0,0,0,5370.22079909575,11020.1497946548,8160.05678513174,8160.05678513174,8197.02997916901
2020-04-25,8180.36302309838,145.049246259913,145.049246259913,145.049246259913,145.049246259913,145.049246259913,145.049246259913,0,0,0,5486.54053214308,11327.086471894,8180.36302309838,8180.36302309838,8325.4122693583
2020-04-26,8200.66926106503,-18.1877587331135,-18.1877587331135,-18.1877587331135,-18.1877587331135,-18.1877587331135,-18.1877587331135,0,0,0,5266.04904795023,11220.5785849558,8200.66926106503,8200.66926106503,8182.48150233192
2020-04-27,8220.97549903167,-172.070185696953,-172.070185696953,-172.070185696953,-172.070185696953,-172.070185696953,-172.070185696953,0,0,0,5086.70970143752,11211.4423865266,8220.97549903167,8220.97549903167,8048.90531333472
2020-04-28,8241.28173699832,-139.628534339964,-139.628534339964,-139.628534339964,-139.628534339964,-139.628534339964,-139.628534339964,0,0,0,5280.03714438894,10861.6085752997,8241.28173699832,8241.28173699832,8101.65320265835
2020-04-29,8261.58797496496,54.7593350701287,54.7593350701287,54.7593350701287,54.7593350701287,54.7593350701287,54.7593350701287,0,0,0,5373.79776673991,11258.0536683013,8261.58797496496,8261.58797496496,8316.34731003509
2020-04-30,8281.89421293161,93.1047034024885,93.1047034024885,93.1047034024885,93.1047034024885,93.1047034024885,93.1047034024885,0,0,0,5612.45247979339,11282.6479178799,8281.89421293161,8281.89421293161,8374.9989163341
2020-05-01,8302.20045089825,36.9731940369997,36.9731940369997,36.9731940369997,36.9731940369997,36.9731940369997,36.9731940369997,0,0,0,5275.31853481305,11199.6773052384,8302.20045089825,8302.20045089825,8339.17364493525
2020-05-02,8322.50668984259,145.049246259881,145.049246259881,145.049246259881,145.049246259881,145.049246259881,145.049246259881,0,0,0,5481.84479753317,11502.4497167406,8322.50668984259,8322.50668984259,8467.55593610247
2020-05-03,8342.81292878693,-18.1877587332549,-18.1877587332549,-18.1877587332549,-18.1877587332549,-18.1877587332549,-18.1877587332549,0,0,0,5226.80972620555,11328.1691060633,8342.81292878693,8342.81292878693,8324.62517005368
2020-05-04,8363.11916773127,-172.070185697064,-172.070185697064,-172.070185697064,-172.070185697064,-172.070185697064,-172.070185697064,0,0,0,5265.75028717692,11009.9665134672,8363.11916773127,8363.11916773127,8191.04898203421
2020-05-05,8383.42540667561,-139.628534339582,-139.628534339582,-139.628534339582,-139.628534339582,-139.628534339582,-139.628534339582,0,0,0,5279.06404665797,11142.5592815504,8383.42540667561,8383.42540667561,8243.79687233603
2020-05-06,8403.73164561995,54.7593350703734,54.7593350703734,54.7593350703734,54.7593350703734,54.7593350703734,54.7593350703734,0,0,0,5506.38780749992,11281.0166067783,8403.73164561995,8403.73164561995,8458.49098069032
2020-05-07,8424.03788456429,93.1047034024903,93.1047034024903,93.1047034024903,93.1047034024903,93.1047034024903,93.1047034024903,0,0,0,5567.60733254526,11275.9994644937,8424.03788456429,8424.03788456429,8517.14258796678
2020-05-08,8444.34412350863,36.9731940371089,36.9731940371089,36.9731940371089,36.9731940371089,36.9731940371089,36.9731940371089,0,0,0,5678.2331314123,11529.6534604352,8444.34412350863,8444.34412350863,8481.31731754574
2020-05-09,8464.65036245297,145.049246259879,145.049246259879,145.049246259879,145.049246259879,145.049246259879,145.049246259879,0,0,0,5642.59799392961,11564.4081105672,8464.65036245297,8464.65036245297,8609.69960871284
2020-05-10,8484.95660139731,-18.1877587333964,-18.1877587333964,-18.1877587333964,-18.1877587333964,-18.1877587333964,-18.1877587333964,0,0,0,5515.85630901184,11302.6889184788,8484.95660139731,8484.95660139731,8466.76884266391
2020-05-11,8505.26284034164,-172.070185697024,-172.070185697024,-172.070185697024,-172.070185697024,-172.070185697024,-172.070185697024,0,0,0,5466.21312159924,11287.2624086084,8505.26284034164,8505.26284034164,8333.19265464462
2020-05-12,8525.56907928598,-139.62853433959,-139.62853433959,-139.62853433959,-139.62853433959,-139.62853433959,-139.62853433959,0,0,0,5252.59056799956,11079.9468298536,8525.56907928598,8525.56907928598,8385.94054494639
2020-05-13,8545.87531823032,54.7593350699246,54.7593350699246,54.7593350699246,54.7593350699246,54.7593350699246,54.7593350699246,0,0,0,5787.76018281665,11530.9496201286,8545.87531823032,8545.87531823032,8600.63465330025
2020-05-14,8566.18155717466,93.104703402492,93.104703402492,93.104703402492,93.104703402492,93.104703402492,93.104703402492,0,0,0,5708.63076737803,11722.2260989071,8566.18155717466,8566.18155717466,8659.28626057716
2020-05-15,8586.487796119,36.9731940371185,36.9731940371185,36.9731940371185,36.9731940371185,36.9731940371185,36.9731940371185,0,0,0,5765.45034523404,11710.4085138465,8586.487796119,8586.487796119,8623.46099015612
2020-05-16,8606.79403506334,145.049246259902,145.049246259902,145.049246259902,145.049246259902,145.049246259902,145.049246259902,0,0,0,5753.66797094246,11690.052122886,8606.79403506334,8606.79403506334,8751.84328132324
2020-05-17,8627.10027243622,-18.1877587336145,-18.1877587336145,-18.1877587336145,-18.1877587336145,-18.1877587336145,-18.1877587336145,0,0,0,5757.64001562781,11300.6506807555,8627.10027243622,8627.10027243622,8608.91251370261
2020-05-18,8647.40650980911,-172.070185696865,-172.070185696865,-172.070185696865,-172.070185696865,-172.070185696865,-172.070185696865,0,0,0,5652.9213147338,11432.4990899947,8647.40650980911,8647.40650980911,8475.33632411224
2020-05-19,8667.71274718199,-139.628534339599,-139.628534339599,-139.628534339599,-139.628534339599,-139.628534339599,-139.628534339599,0,0,0,5866.12081262778,11216.3670242653,8667.71274718199,8667.71274718199,8528.08421284239
2020-05-20,8688.01898455487,54.7593350699682,54.7593350699682,54.7593350699682,54.7593350699682,54.7593350699682,54.7593350699682,0,0,0,6097.43268266684,11600.1679519469,8688.01898455487,8688.01898455487,8742.77831962484
2020-05-21,8708.32522192775,93.1047034024938,93.1047034024938,93.1047034024938,93.1047034024938,93.1047034024938,93.1047034024938,0,0,0,5826.41551653791,11851.0408122183,8708.32522192775,8708.32522192775,8801.42992533025
2020-05-22,8728.63145930064,36.973194037128,36.973194037128,36.973194037128,36.973194037128,36.973194037128,36.973194037128,0,0,0,5907.16738764283,11875.7494716683,8728.63145930064,8728.63145930064,8765.60465333777
2020-05-23,8748.93769667352,145.0492462599,145.0492462599,145.0492462599,145.0492462599,145.0492462599,145.0492462599,0,0,0,5853.00031288415,11697.5362320056,8748.93769667352,8748.93769667352,8893.98694293342
2020-05-24,8769.24393404641,-18.1877587328809,-18.1877587328809,-18.1877587328809,-18.1877587328809,-18.1877587328809,-18.1877587328809,0,0,0,5837.04959209678,11706.1883860067,8769.24393404641,8769.24393404641,8751.05617531352
2020-05-25,8789.55017141929,-172.070185696825,-172.070185696825,-172.070185696825,-172.070185696825,-172.070185696825,-172.070185696825,0,0,0,5753.7762340795,11579.9922131289,8789.55017141929,8789.55017141929,8617.47998572246
2020-05-26,8809.85640879217,-139.628534339412,-139.628534339412,-139.628534339412,-139.628534339412,-139.628534339412,-139.628534339412,0,0,0,5730.25487089937,11690.341482131,8809.85640879217,8809.85640879217,8670.22787445276
2020-05-27,8830.16264616506,54.7593350700119,54.7593350700119,54.7593350700119,54.7593350700119,54.7593350700119,54.7593350700119,0,0,0,6023.28102474962,11638.9623315752,8830.16264616506,8830.16264616506,8884.92198123507
2020-05-28,8850.46888353794,93.1047034025282,93.1047034025282,93.1047034025282,93.1047034025282,93.1047034025282,93.1047034025282,0,0,0,6166.00498890208,11789.8483615594,8850.46888353794,8850.46888353794,8943.57358694047
2020-05-29,8870.77512091082,36.97319403696,36.97319403696,36.97319403696,36.97319403696,36.97319403696,36.97319403696,0,0,0,6106.38236202425,11904.2047059647,8870.77512091082,8870.77512091082,8907.74831494778
2020-05-30,8891.08135828371,145.049246259898,145.049246259898,145.049246259898,145.049246259898,145.049246259898,145.049246259898,0,0,0,6165.60245000425,11961.4304725073,8891.08135828371,8891.08135828371,9036.1306045436
2020-05-31,8911.38759565659,-18.1877587330223,-18.1877587330223,-18.1877587330223,-18.1877587330223,-18.1877587330223,-18.1877587330223,0,0,0,5982.22647709168,11742.9212641662,8911.38759565659,8911.38759565659,8893.19983692357
2020-06-01,8931.69383302947,-172.070185696935,-172.070185696935,-172.070185696935,-172.070185696935,-172.070185696935,-172.070185696935,0,0,0,5988.3139431255,11595.5467696045,8931.69383302947,8931.69383302947,8759.62364733254
2020-06-02,8952.00007175401,-139.628534339226,-139.628534339226,-139.628534339226,-139.628534339226,-139.628534339226,-139.628534339226,0,0,0,5991.25592964177,11624.9990830296,8952.00007175401,8952.00007175401,8812.37153741478
2020-06-03,8972.30631047854,54.7593350702565,54.7593350702565,54.7593350702565,54.7593350702565,54.7593350702565,54.7593350702565,0,0,0,6069.70422588279,11927.6984954653,8972.30631047854,8972.30631047854,9027.0656455488
2020-06-04,8992.61254920308,93.1047034026968,93.1047034026968,93.1047034026968,93.1047034026968,93.1047034026968,93.1047034026968,0,0,0,6242.48128570818,11984.91412539,8992.61254920308,8992.61254920308,9085.71725260577
2020-06-05,9012.91878792761,36.9731940370692,36.9731940370692,36.9731940370692,36.9731940370692,36.9731940370692,36.9731940370692,0,0,0,6143.25044956184,12082.9202577224,9012.91878792761,9012.91878792761,9049.89198196468
2020-06-06,9033.22502665215,145.049246259921,145.049246259921,145.049246259921,145.049246259921,145.049246259921,145.049246259921,0,0,0,6308.0340412972,11722.3272277642,9033.22502665215,9033.22502665215,9178.27427291207
2020-06-07,9053.53126537668,-18.1877587331637,-18.1877587331637,-18.1877587331637,-18.1877587331637,-18.1877587331637,-18.1877587331637,0,0,0,6362.64713352594,11690.837984252,9053.53126537668,9053.53126537668,9035.34350664352
2020-06-08,9073.83750410122,-172.070185697046,-172.070185697046,-172.070185697046,-172.070185697046,-172.070185697046,-172.070185697046,0,0,0,6110.17297280282,11786.3214095605,9073.83750410122,9073.83750410122,8901.76731840417
2020-06-09,9094.14374282575,-139.628534339822,-139.628534339822,-139.628534339822,-139.628534339822,-139.628534339822,-139.628534339822,0,0,0,5610.56394190551,11801.3438804004,9094.14374282575,9094.14374282575,8954.51520848593
2020-06-10,9114.44998155029,54.7593350700992,54.7593350700992,54.7593350700992,54.7593350700992,54.7593350700992,54.7593350700992,0,0,0,6444.52447297439,12191.885816889,9114.44998155029,9114.44998155029,9169.20931662039
2020-06-11,9134.75622027482,93.1047034025317,93.1047034025317,93.1047034025317,93.1047034025317,93.1047034025317,93.1047034025317,0,0,0,6341.66431663357,12082.0733952521,9134.75622027482,9134.75622027482,9227.86092367736
2020-06-12,9155.06245899936,36.9731940370788,36.9731940370788,36.9731940370788,36.9731940370788,36.9731940370788,36.9731940370788,0,0,0,6280.13565836277,12074.1973169351,9155.06245899936,9155.06245899936,9192.03565303644
2020-06-13,9175.36869772389,145.049246259919,145.049246259919,145.049246259919,145.049246259919,145.049246259919,145.049246259919,0,0,0,6397.36088721812,12087.1542114739,9175.36869772389,9175.36869772389,9320.41794398381
2020-06-14,9195.67493644843,-18.1877587325068,-18.1877587325068,-18.1877587325068,-18.1877587325068,-18.1877587325068,-18.1877587325068,0,0,0,6363.74950145683,12084.2035348759,9195.67493644843,9195.67493644843,9177.48717771592
2020-06-15,9215.98117517296,-172.070185697157,-172.070185697157,-172.070185697157,-172.070185697157,-172.070185697157,-172.070185697157,0,0,0,6203.75832100272,11807.0356597839,9215.98117517296,9215.98117517296,9043.91098947581
2020-06-16,9236.2874138975,-139.628534339831,-139.628534339831,-139.628534339831,-139.628534339831,-139.628534339831,-139.628534339831,0,0,0,6200.44066977034,12004.262305532,9236.2874138975,9236.2874138975,9096.65887955767
2020-06-17,9256.59364956355,54.7593350703438,54.7593350703438,54.7593350703438,54.7593350703438,54.7593350703438,54.7593350703438,0,0,0,6415.1854250521,12367.7234334579,9256.59364956355,9256.59364956355,9311.35298463389
2020-06-18,9276.8998852296,93.1047034025334,93.1047034025334,93.1047034025334,93.1047034025334,93.1047034025334,93.1047034025334,0,0,0,6512.64206730209,12336.8449098172,9276.8998852296,9276.8998852296,9370.00458863213
2020-06-19,9297.20612089564,36.9731940370883,36.9731940370883,36.9731940370883,36.9731940370883,36.9731940370883,36.9731940370883,0,0,0,6508.09240730173,12196.5428260988,9297.20612089564,9297.20612089564,9334.17931493273
2020-06-20,9317.51235656169,145.049246259887,145.049246259887,145.049246259887,145.049246259887,145.049246259887,145.049246259887,0,0,0,6517.61411701682,12297.2726073078,9317.51235656169,9317.51235656169,9462.56160282158
2020-06-21,9337.81859222774,-18.1877587325715,-18.1877587325715,-18.1877587325715,-18.1877587325715,-18.1877587325715,-18.1877587325715,0,0,0,6539.68322216455,12040.8164694566,9337.81859222774,9337.81859222774,9319.63083349517
2020-06-22,9358.12482789379,-172.070185697117,-172.070185697117,-172.070185697117,-172.070185697117,-172.070185697117,-172.070185697117,0,0,0,6397.72743781139,12015.7109468071,9358.12482789379,9358.12482789379,9186.05464219667
2020-06-23,9378.43106355984,-139.628534339449,-139.628534339449,-139.628534339449,-139.628534339449,-139.628534339449,-139.628534339449,0,0,0,6197.16261668787,12175.0080380041,9378.43106355984,9378.43106355984,9238.80252922039
2020-06-24,9398.73729922589,54.7593350705885,54.7593350705885,54.7593350705885,54.7593350705885,54.7593350705885,54.7593350705885,0,0,0,6663.5033063312,12267.9211874224,9398.73729922589,9398.73729922589,9453.49663429648
2020-06-25,9419.04353489194,93.1047034027347,93.1047034027347,93.1047034027347,93.1047034027347,93.1047034027347,93.1047034027347,0,0,0,6542.4433443969,12364.6222549079,9419.04353489194,9419.04353489194,9512.14823829467
2020-06-26,9439.34977055798,36.9731940370979,36.9731940370979,36.9731940370979,36.9731940370979,36.9731940370979,36.9731940370979,0,0,0,6699.62570886389,12610.5540469825,9439.34977055798,9439.34977055798,9476.32296459508
2020-06-27,9459.65600622403,145.049246259898,145.049246259898,145.049246259898,145.049246259898,145.049246259898,145.049246259898,0,0,0,6950.30441717279,12549.1331889592,9459.65600622403,9459.65600622403,9604.70525248393
2020-06-28,9479.96224189008,-18.1877587327896,-18.1877587327896,-18.1877587327896,-18.1877587327896,-18.1877587327896,-18.1877587327896,0,0,0,6519.63756707965,12340.2474075455,9479.96224189008,9479.96224189008,9461.77448315729
2020-06-29,9500.26847755613,-172.070185697227,-172.070185697227,-172.070185697227,-172.070185697227,-172.070185697227,-172.070185697227,0,0,0,6429.13821890903,12235.3767761964,9500.26847755613,9500.26847755613,9328.1982918589
2020-06-30,9520.57471322218,-139.628534339457,-139.628534339457,-139.628534339457,-139.628534339457,-139.628534339457,-139.628534339457,0,0,0,6445.93797799994,12130.8523082702,9520.57471322218,9520.57471322218,9380.94617888272
2020-07-01,9540.88094888823,54.7593350701397,54.7593350701397,54.7593350701397,54.7593350701397,54.7593350701397,54.7593350701397,0,0,0,6885.87912424435,12493.6235968109,9540.88094888823,9540.88094888823,9595.64028395837
2020-07-02,9561.18718515064,93.1047034027365,93.1047034027365,93.1047034027365,93.1047034027365,93.1047034027365,93.1047034027365,0,0,0,6681.01851713753,12512.9176298041,9561.18718515064,9561.18718515064,9654.29188855338
2020-07-03,9581.49342141306,36.973194037207,36.973194037207,36.973194037207,36.973194037207,36.973194037207,36.973194037207,0,0,0,6809.12745577567,12432.6499632412,9581.49342141306,9581.49342141306,9618.46661545027
2020-07-04,9601.79965767548,145.049246259908,145.049246259908,145.049246259908,145.049246259908,145.049246259908,145.049246259908,0,0,0,6915.60236778604,12694.865023608,9601.79965767548,9601.79965767548,9746.84890393538
2020-07-05,9622.10589393789,-18.1877587330078,-18.1877587330078,-18.1877587330078,-18.1877587330078,-18.1877587330078,-18.1877587330078,0,0,0,6735.99810733076,12322.1809262391,9622.10589393789,9622.10589393789,9603.91813520488
2020-07-06,9642.41213020031,-172.070185696917,-172.070185696917,-172.070185696917,-172.070185696917,-172.070185696917,-172.070185696917,0,0,0,6833.46618058229,12370.099048956,9642.41213020031,9642.41213020031,9470.34194450339
2020-07-07,9662.71836646272,-139.628534339271,-139.628534339271,-139.628534339271,-139.628534339271,-139.628534339271,-139.628534339271,0,0,0,6704.93798727179,12399.4885159363,9662.71836646272,9662.71836646272,9523.08983212345
2020-07-08,9683.02460272514,54.7593350701834,54.7593350701834,54.7593350701834,54.7593350701834,54.7593350701834,54.7593350701834,0,0,0,6952.75570102664,12373.4256300473,9683.02460272514,9683.02460272514,9737.78393779532
2020-07-09,9703.33083898755,93.1047034025714,93.1047034025714,93.1047034025714,93.1047034025714,93.1047034025714,93.1047034025714,0,0,0,6825.22209843039,12743.158862833,9703.33083898755,9703.33083898755,9796.43554239013
2020-07-10,9723.63707524997,36.9731940371169,36.9731940371169,36.9731940371169,36.9731940371169,36.9731940371169,36.9731940371169,0,0,0,7185.14790713261,12651.7877207231,9723.63707524997,9723.63707524997,9760.61026928709
2020-07-11,9743.94331151239,145.049246259906,145.049246259906,145.049246259906,145.049246259906,145.049246259906,145.049246259906,0,0,0,6872.76036863988,12798.7236931949,9743.94331151239,9743.94331151239,9888.99255777229
2020-07-12,9764.2495477748,-18.1877587330725,-18.1877587330725,-18.1877587330725,-18.1877587330725,-18.1877587330725,-18.1877587330725,0,0,0,6895.44143075043,12596.4120857548,9764.2495477748,9764.2495477748,9746.06178904173
2020-07-13,9784.55578403722,-172.070185697028,-172.070185697028,-172.070185697028,-172.070185697028,-172.070185697028,-172.070185697028,0,0,0,6888.92806041227,12617.5650521066,9784.55578403722,9784.55578403722,9612.48559834019
2020-07-14,9804.86202029964,-139.628534339084,-139.628534339084,-139.628534339084,-139.628534339084,-139.628534339084,-139.628534339084,0,0,0,6817.14427317431,12662.0898855869,9804.86202029964,9804.86202029964,9665.23348596055
2020-07-15,9825.16825656205,54.759335070227,54.759335070227,54.759335070227,54.759335070227,54.759335070227,54.759335070227,0,0,0,7075.09367143607,12817.9140449166,9825.16825656205,9825.16825656205,9879.92759163228
2020-07-16,9845.47449282447,93.1047034024063,93.1047034024063,93.1047034024063,93.1047034024063,93.1047034024063,93.1047034024063,0,0,0,7187.65164623407,12907.7878555034,9845.47449282447,9845.47449282447,9938.57919622687
2020-07-17,9865.78072861881,36.9731940370486,36.9731940370486,36.9731940370486,36.9731940370486,36.9731940370486,36.9731940370486,0,0,0,7044.41032879154,12688.1986416384,9865.78072861881,9865.78072861881,9902.75392265586
2020-07-18,9886.08696441315,145.049246259875,145.049246259875,145.049246259875,145.049246259875,145.049246259875,145.049246259875,0,0,0,7306.162891274,12909.5088972327,9886.08696441315,9886.08696441315,10031.136210673
2020-07-19,9906.39320020749,-18.1877587332906,-18.1877587332906,-18.1877587332906,-18.1877587332906,-18.1877587332906,-18.1877587332906,0,0,0,6862.74166267906,12934.8566377023,9906.39320020749,9906.39320020749,9888.2054414742
2020-07-20,9926.69943600184,-172.070185696988,-172.070185696988,-172.070185696988,-172.070185696988,-172.070185696988,-172.070185696988,0,0,0,6846.79559110264,12786.5046036072,9926.69943600184,9926.69943600184,9754.62925030485
